No,CollarID,UTC_Date,UTC_Time,LMT_Date,LMT_Time,Origin,SCTS_Date,SCTS_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Latitude [°],Longitude [°],Height [m],DOP,FixType,3D_Error [m],Sats,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Mort. Status,Activity,Main [V],Beacon [V],Temp [°C],Easting,Northing,AnimalID,GroupID
36,16263,9/10/2014,9:30:47 PM,9/10/2014,2:30:47 PM,Globalstar,9/10/2014,9:31:12 PM,3789018,911456,5032235,52.4309482,13.5256363,65.23,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,11,33399761.767,5809993.593,N/A,N/A
37,16263,9/10/2014,10:00:41 PM,9/10/2014,3:00:41 PM,Globalstar,9/10/2014,10:01:12 PM,3788963,911448,5032158,52.4309205,13.5257111,-29.54,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.60,0.00,10,33399766.787,5809990.411,N/A,N/A
38,16263,9/11/2014,4:00:05 AM,9/10/2014,9:00:05 PM,Globalstar,9/11/2014,4:00:36 AM,3789005,911470,5032192,52.4307793,13.5258811,25.44,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,11,33399778.028,5809974.468,N/A,N/A
39,16263,9/11/2014,4:00:10 PM,9/11/2014,9:00:10 AM,Globalstar,9/11/2014,4:00:40 PM,3789094,911457,5032211,52.4302887,13.5253893,91.41,2.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,20,33399743.476,5809920.586,N/A,N/A
40,16263,9/12/2014,4:00:07 AM,9/11/2014,9:00:07 PM,Globalstar,9/12/2014,4:00:37 AM,3788989,911462,5032161,52.4307336,13.5258218,-9.76,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,12,33399773.890,5809969.465,N/A,N/A
41,16263,9/12/2014,4:00:32 PM,9/12/2014,9:00:32 AM,Globalstar,9/12/2014,4:01:03 PM,3789016,911467,5032218,52.4308506,13.5258004,52.14,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,18,33399772.702,5809982.508,N/A,N/A
42,16263,9/13/2014,4:00:32 AM,9/12/2014,9:00:32 PM,Globalstar,9/13/2014,4:01:02 AM,3789001,911460,5032195,52.4308401,13.5257520,24.02,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,16,33399769.383,5809981.409,N/A,N/A
43,16263,9/13/2014,4:00:32 PM,9/13/2014,9:00:32 AM,Globalstar,9/13/2014,4:01:03 PM,3789016,911468,5032218,52.4308489,13.5258147,52.28,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,19,33399773.670,5809982.303,N/A,N/A
44,16263,9/14/2014,4:00:36 AM,9/13/2014,9:00:36 PM,Globalstar,9/14/2014,4:01:02 AM,3789001,911460,5032199,52.4308620,13.5257520,27.19,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,15,33399769.432,5809983.847,N/A,N/A
45,16263,9/14/2014,4:00:32 PM,9/14/2014,9:00:32 AM,Globalstar,9/14/2014,4:01:02 PM,3789010,911466,5032211,52.4308555,13.5258068,42.89,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,23,33399773.144,5809983.040,N/A,N/A
46,16263,9/15/2014,4:00:32 AM,9/14/2014,9:00:32 PM,Globalstar,9/15/2014,4:01:02 AM,3789005,911459,5032200,52.4308415,13.5257239,30.21,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,14,33399767.479,5809981.600,N/A,N/A
47,16263,2/16/2016,4:02:32 AM,2/15/2016,8:02:32 PM,Globalstar,2/16/2016,4:08:26 AM,-2232820,-3083553,5101488,53.4515068,-125.9085323,1073.85,3.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,0,10306873.756,5926438.242,N/A,N/A
48,16263,2/16/2016,4:02:03 PM,2/16/2016,8:02:03 AM,Globalstar,2/16/2016,4:07:58 PM,-2232382,-3083926,5101473,53.4510998,-125.8999010,1088.76,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,117,3.68,0.00,0,10307444.890,5926369.631,N/A,N/A
49,16263,2/17/2016,4:00:18 PM,2/17/2016,8:00:18 AM,Globalstar,2/17/2016,4:00:48 PM,-2232327,-3083760,5101630,53.4531429,-125.9006954,1115.60,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,-1,10307401.401,5926598.989,N/A,N/A
50,16263,2/18/2016,4:00:25 AM,2/17/2016,8:00:25 PM,Globalstar,2/18/2016,4:13:39 AM,-2232236,-3083761,5101618,53.4534580,-125.8995772,1074.67,3.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,107,3.68,0.00,2,10307477.057,5926631.006,N/A,N/A
51,16263,2/18/2016,4:00:36 PM,2/18/2016,8:00:36 AM,Globalstar,2/18/2016,4:13:50 PM,-2232037,-3083690,5101713,53.4552234,-125.8977775,1047.26,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,0,10307604.501,5926822.479,N/A,N/A
52,16263,2/19/2016,4:00:31 AM,2/18/2016,8:00:31 PM,Globalstar,2/19/2016,4:01:02 AM,-2231701,-3083946,5101742,53.4553036,-125.8914217,1076.75,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0.00,4,10308026.752,5926814.254,N/A,N/A
53,16263,2/19/2016,4:02:26 PM,2/19/2016,8:02:26 AM,Globalstar,2/19/2016,4:08:21 PM,-2231544,-3083745,5101910,53.4580418,-125.8912809,1059.96,2.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,-4,10308048.454,5927118.392,N/A,N/A
54,16263,2/20/2016,4:01:16 AM,2/19/2016,8:01:16 PM,Globalstar,2/20/2016,4:01:46 AM,-2230184,-3083769,5102421,53.4663883,-125.8744815,1007.53,3.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0.00,6,10309200.935,5928001.489,N/A,N/A
55,16263,2/20/2016,4:00:47 PM,2/20/2016,8:00:47 AM,Globalstar,2/20/2016,4:01:16 PM,-2230043,-3083989,5102345,53.4652914,-125.8708205,1003.40,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,122,3.68,0.00,-4,10309438.964,5927869.711,N/A,N/A
56,16263,2/21/2016,4:00:51 AM,2/20/2016,8:00:51 PM,Globalstar,2/21/2016,4:01:22 AM,-2230129,-3083872,5102305,53.4653981,-125.8729018,944.82,3.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,33,3.68,0.00,-2,10309301.322,5927887.143,N/A,N/A
57,16263,2/21/2016,4:00:08 PM,2/21/2016,8:00:08 AM,Globalstar,2/21/2016,4:00:39 PM,-2230322,-3083974,5102225,53.4635573,-125.8743564,997.08,2.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,-10,10309196.536,5927686.316,N/A,N/A
58,16263,2/22/2016,4:00:31 AM,2/21/2016,8:00:31 PM,Globalstar,2/22/2016,4:01:02 AM,-2230831,-3083345,5102354,53.4657726,-125.8861151,974.92,2.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0.00,0,10308426.148,5927964.225,N/A,N/A
59,16263,2/22/2016,4:01:02 PM,2/22/2016,8:01:02 AM,Globalstar,2/22/2016,4:01:33 PM,-2230727,-3083730,5102163,53.4629395,-125.8814493,970.87,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,-11,10308723.037,5927636.624,N/A,N/A
60,16263,2/23/2016,4:00:31 AM,2/22/2016,8:00:31 PM,Globalstar,2/23/2016,4:01:02 AM,-2230183,-3083897,5102319,53.4650983,-125.8733400,986.97,2.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0.00,0,10309270.897,5927854.978,N/A,N/A
61,16263,2/24/2016,4:01:07 AM,2/23/2016,8:01:07 PM,Globalstar,2/24/2016,4:01:38 AM,-2230359,-3082985,5102865,53.4726079,-125.8835345,1047.22,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,110,3.68,0.00,0,10308628.166,5928717.441,N/A,N/A
62,16263,2/24/2016,4:00:34 PM,2/24/2016,8:00:34 AM,Globalstar,2/24/2016,4:06:27 PM,-2231436,-3080679,5103648,53.4857206,-125.9170365,940.66,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,13,3.68,0.00,-2,10306465.008,5930266.189,N/A,N/A
63,16263,2/25/2016,4:00:29 AM,2/24/2016,8:00:29 PM,Globalstar,2/25/2016,4:06:27 AM,-2232227,-3079792,5103631,53.4874649,-125.9345239,775.77,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,121,3.68,0.00,5,10305313.069,5930507.818,N/A,N/A
64,16263,2/25/2016,4:01:01 PM,2/25/2016,8:01:01 AM,Globalstar,2/25/2016,4:01:32 PM,-2232159,-3080049,5103861,53.4874800,-125.9314228,1060.70,2.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,-5,10305518.824,5930501.018,N/A,N/A
65,16263,2/26/2016,4:02:56 AM,2/25/2016,8:02:56 PM,Globalstar,2/26/2016,4:03:26 AM,-2232476,-3079546,5103978,53.4897027,-125.9397356,1023.11,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,15,3.68,0.00,4,10304977.668,5930770.931,N/A,N/A
66,16263,2/27/2016,4:01:20 AM,2/26/2016,8:01:20 PM,Globalstar,2/27/2016,4:01:50 AM,-2232389,-3080349,5103508,53.4828646,-125.9315763,1001.84,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,1,3.68,0.00,2,10305487.519,5929988.170,N/A,N/A
67,16263,2/27/2016,4:01:01 PM,2/27/2016,8:01:01 AM,Globalstar,2/27/2016,4:01:32 PM,-2232406,-3080426,5103440,53.4819789,-125.9311031,990.23,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,100,3.68,0.00,-7,10305514.856,5929888.380,N/A,N/A
68,16263,2/28/2016,4:00:35 AM,2/27/2016,8:00:35 PM,Globalstar,2/28/2016,4:06:28 AM,-2232139,-3082231,5102514,53.4676059,-125.9119012,1022.86,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,2,10306723.284,5928237.738,N/A,N/A
69,16263,2/28/2016,4:01:55 PM,2/28/2016,8:01:55 AM,Globalstar,2/28/2016,4:02:26 PM,-2232869,-3082619,5101996,53.4594764,-125.9173753,1048.66,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,2,10306323.013,5927348.531,N/A,N/A
70,16263,2/29/2016,4:02:34 AM,2/28/2016,8:02:34 PM,Globalstar,2/29/2016,4:02:59 AM,-2230649,-3085131,5101454,53.4512832,-125.8681401,1049.97,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,0,10309554.134,5926304.694,N/A,N/A
71,16263,3/2/2016,4:00:32 AM,3/1/2016,8:00:32 PM,Globalstar,3/2/2016,4:06:26 AM,-2227305,-3082104,5104905,53.5015870,-125.8540329,1197.31,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0.00,-1,10310714.760,5931861.409,N/A,N/A
72,16263,3/2/2016,4:01:50 PM,3/2/2016,8:01:50 AM,Globalstar,3/2/2016,4:07:44 PM,-2227309,-3081751,5105065,53.5044912,-125.8571973,1157.16,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,0,10310517.900,5932192.794,N/A,N/A
73,16263,3/3/2016,4:01:04 AM,3/2/2016,8:01:04 PM,Globalstar,3/3/2016,4:01:32 AM,-2226385,-3081462,5105641,53.5131688,-125.8484619,1159.08,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,98,3.68,0.00,0,10311135.671,5933134.637,N/A,N/A
74,16263,3/3/2016,4:00:55 PM,3/3/2016,8:00:55 AM,Globalstar,3/3/2016,4:01:26 PM,-2226021,-3081111,5105945,53.5183873,-125.8471131,1107.58,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,-2,10311248.291,5933711.421,N/A,N/A
75,16263,3/4/2016,4:01:10 AM,3/3/2016,8:01:10 PM,Globalstar,3/4/2016,4:07:04 AM,-2225202,-3080510,5106669,53.5292375,-125.8424104,1115.02,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,13,3.68,0.00,0,10311608.161,5934905.635,N/A,N/A
76,16263,3/5/2016,4:03:00 PM,3/5/2016,8:03:00 AM,Globalstar,3/5/2016,4:08:50 PM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,93,3.68,0.00,0,31166021.445,0.000,N/A,N/A
77,16263,3/6/2016,4:01:32 AM,3/5/2016,8:01:32 PM,Globalstar,3/6/2016,4:07:27 AM,-2223876,-3080381,5107403,53.5395206,-125.8273392,1181.76,2.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0.00,2,10312652.240,5936009.465,N/A,N/A
78,16263,3/7/2016,4:00:47 AM,3/6/2016,8:00:47 PM,Globalstar,3/7/2016,4:01:14 AM,-2224555,-3080422,5107038,53.5344599,-125.8352787,1144.20,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,55,3.68,0.00,1,10312103.856,5935467.586,N/A,N/A
79,16263,3/7/2016,4:00:35 PM,3/7/2016,8:00:35 AM,Globalstar,3/7/2016,4:06:30 PM,-2224527,-3080682,5106968,53.5326818,-125.8326413,1203.44,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,107,3.68,0.00,-3,10312270.733,5935262.879,N/A,N/A
80,16263,3/8/2016,4:00:34 AM,3/7/2016,8:00:34 PM,Globalstar,3/8/2016,4:01:04 AM,-2224247,-3079664,5107699,53.5437314,-125.8382059,1203.47,2.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0.00,1,10311951.030,5936506.407,N/A,N/A
81,16263,3/8/2016,4:01:19 PM,3/8/2016,8:01:19 AM,Globalstar,3/8/2016,4:07:14 PM,-2223908,-3079585,5107928,53.5468506,-125.8347584,1231.67,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,-3,10312193.209,5936844.198,N/A,N/A
82,16263,3/9/2016,4:01:31 AM,3/8/2016,8:01:31 PM,Globalstar,3/9/2016,4:02:02 AM,-2223986,-3079444,5107946,53.5474426,-125.8369573,1205.36,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,1,3.68,0.00,5,10312050.186,5936915.845,N/A,N/A
