"Region","Regional Contact","Regional Review","Regional Contact Comments","Project","Species","Caribou Ecotype","Caribou Population Unit","Management Area","WLH ID","Animal ID","Sex","Life Stage","Calf at Heel","Ear Tag Right","Ear Tag Left","Device ID","Radio Frequency","Re-capture","Trans-location","Collar Type","Collar Make","Collar Model","Satellite Network","Capture Date","Capture Date Year","Capture Date Month","Capture UTM Zone","Capture UTM Easting","Capture UTM Northing","Release Date","Animal Status","Collar Status","Collar Status Details","Deactivated?","Mortality Date","Malfunction Date","Retreival Date","Mortality UTM Zone","Mortality UTM Easting","Mortality UTM Northing","Max Transmission Date","2014/3","2014/4","2014/5","2014/6","2014/7","2014/8","2014/9","2014/10","2014/11","2014/12","2015/1","2015/2","2015/3","2015/4","2015/5","2015/6","2015/7","2015/8","2015/9","2015/10","2015/11","2015/12","2016/01","2016/02","2016/03","2016/04","2016/05","2016/06","2016/07","2016/08","2016/09","2016/10","2016/11","2016/12","2017/01","2017/02","2017/03","2017/04","2017/05","2017/06","2017/07","2017/08","2017/09","2017/10","2017/11","2017/12","2018/01","2018/02","2018/03","2018/04","2018/05","2018/06","2018/07","2018/08","2018/09","2018/10","2018/11","2018/12","2019/1","2019/2","2019/3","2019/4","2019/5","2019/6","2019/7","2019/8","2019/9","2019/10","2019/11","2019/12","2020/01","2020/02","Mortality Review","Comments","Database Notes","CID"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","Central Selkirks","","99-0001","15024","F","","","","","15024.0","148.01","N","N","GPS","Vectronics","Vertex Plus","","42811.0","2017.0","3.0","11.0","481742.0","5599294.0","","Alive","Deployed","Active","","","","","","","","43872.319699074076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","46.0","48.0","31.0","37.0","29.0","26.0","37.0","43.0","47.0","47.0","46.0","52.0","50.0","36.0","31.0","33.0","16.0","30.0","20.0","19.0","42.0","48.0","46.0","57.0","39.0","34.0","27.0","35.0","16.0","31.0","26.0","32.0","36.0","47.0","18.0","",".  ","","567.0"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","Purcells South","","17-10520","31259","M","","","","","31259.0","148.056","N","N","GPS","Vectronics","Survey -2D Iriduim","","43225.0","2018.0","5.0","11.0","560069.0","5485681.0","","Alive","Retrieved","Active","","","","43527.0","","","","43526.75071759259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.0","120.0","124.0","124.0","118.0","121.0","120.0","124.0","124.0","112.0","8.0","","","","","","","","","","","","Mortality file 9-Jan-19.",".  Collar retrieval date is same as capture date for translocation.  Animal was recaptured in Purcells South and translocated to Columbia North, but did not receive a new collar (kept 31259).  Caribou released from Pen on April 1, 2019 into Columbia North","","577.0"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","South Selkirks","","17-10524","31253","F","","","","","31253.0","148.076","N","N","GPS","Vectronics","VERTEX Plus Iridium V 3.0","Iridium","43199.0","2018.0","4.0","11.0","517569.0","5451053.0","","Mortality","Deployed","Mortality","","43330.0","","","","","","43329.750451388885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0","109.0","106.0","107.0","60.0","","","","","","","","","","","","","","","","","","","",".  ","Added new unknown animal (CID 1162), receiving telemetry data after Mortality date.","582.0"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","South Selkirks","","18-12561","15026","F","","","","","15026.0","148.64","N","N","GPS","Vectronics","Vertex Plus","","42811.0","2017.0","3.0","11.0","449871.0","5578459.0","","Mortality","Deployed","Mortality","","43330.0","","","","","","43329.54195601852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","16.0","14.0","19.0","27.0","36.0","34.0","32.0","39.0","40.0","36.0","39.0","49.0","35.0","28.0","25.0","31.0","24.0","","","","","","","","","","","","","","","","","","","",".  ","Added new unknown animal (CID 1166), receiving telemetry data after Mortality date.","659.0"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","Purcells South","","17-10525","15027","F","","","","","15027.0","148.67","N","N","GPS","Vectronics","Vertex Plus","","43225.0","2018.0","5.0","11.0","560069.0","5485681.0","","Alive","Retrieved","","","","","43479.0","","","","43478.750555555554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","47.0","35.0","28.0","22.0","38.0","47.0","53.0","18.0","","","","","","","","","","","","","","Mortality file received Jan 18, 2019.",".  ","","662.0"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","Central Selkirks","","99-0002","22561","M","","","","","22561.0","148.82","N","N","GPS","Vectronics","Vertex Plus","","42811.0","2017.0","3.0","11.0","481380.0","5598040.0","","Potential Mortality","Deployed","Potential Mortality","","","","","","","","43879.500763888886","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","28.0","24.0","18.0","15.0","19.0","13.0","16.0","22.0","25.0","24.0","24.0","25.0","29.0","25.0","21.0","13.0","13.0","13.0","9.0","15.0","24.0","35.0","25.0","25.0","22.0","29.0","26.0","25.0","25.0","26.0","27.0","26.0","26.0","29.0","18.0","POTENTIAL MORTALITY - spatial review, star pattern since 26/01/2019. Mortality file 30-Jan-19.",".  This animal is still active. ","","698.0"
"Kootenay","Aaron Reid","","","PurcellsSouth-SSelkirk Translocation to N. Columbia","Caribou","Southern Mountain-south group","Columbia North","","17-10528","15035","M","A","N/A","None","0-860","15035.0","151.86","Y","Y","GPS","Vectronics","","","43479.0","2019.0","1.0","11.0","558775.0","5484876.0","43480.0","Alive","Deployed","Active","","","","","","","","43844.33289351852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0","45.0","44.0","35.0","32.0","32.0","50.0","41.0","10.0","5.0","10.0","11.0","10.0","","Mortality file 18-Jan-19.",".  Re-captured in Purcell South, translocated to Revelstoke Pen on Jan 15-2019.  Caribou released from Pen on April 1, 2019 into Columbia North herd.","WLH ID 17-10528 previously had Device ID 31258.","1072.0"
"Kootenay","Aaron Reid","","","PurcellsSouth-SSelkirk Translocation to N. Columbia","Caribou","Southern Mountain-south group","Columbia North","","17-10525","30266","F","A","N","None","0-1249 YELLOW","30266.0","148.13","Y","Y","GPS","Vectronics","","","43479.0","2019.0","1.0","11.0","558775.0","5484876.0","43480.0","Alive","Retrieved","Potential Malfunction","","","","43622.0","","","","43621.79209490741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.0","112.0","122.0","119.0","116.0","20.0","","","","","","","","","Mortality file Jun 29, 2019. TEST - Mortality file 9-Jan-19.","Translocation.  Re-captured in Purcell South, translocated to Revelstoke Pen on Jan 15-2019.  Caribou released from Pen on April 1, 2019 into Columbia North herd.","20190829: Spatial check. Last field transmission 06/06/2019, in Nelson from 28/06/2019 onwards. Device in Revelstoke 15/01/2019 4:00:39 AM, in field later that day. Mortality alert  9-Jan-19 was a test.","1144.0"
"Kootenay","Aaron Reid","","","PurcellsSouth-SSelkirk Translocation to N. Columbia","Caribou","Southern Mountain-south group","Columbia North","","17-10523","31373","F","A","N","None","0627 YELLOW","31373.0","148.09","Y","Y","GPS","Vectronics","VERTEX Plus Iridium V 3.0","Iridium","43479.0","2019.0","1.0","11.0","510890.0","4550266.0","43480.0","Alive","Deployed","Active","","","","","","","","43880.000451388885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.0","112.0","120.0","111.0","109.0","118.0","119.0","110.0","111.0","111.0","110.0","110.0","83.0","64.0","Email alert 9-Jan-19, and mortality file Jan 10, 2019","Translocation.  Re-captured in Purcell South, translocated to Revelstoke Pen on Jan 15-2019.  Caribou released from Pen on April 1, 2019 into Columbia North herd.","","1145.0"
"Kootenay","Aaron Reid","","","Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","17-10638","2018_5","","","","","","29083.0","","N","N","GPS","Vectronics","","","43187.0","2018.0","3.0","","","","","Unknown","Deployed","","","","","","","","","43248.12614583333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","40.0","29.0","","","","","","","","","","","","","","","","","","","","","","",".  Keys provided April 11-2019","waiting to get Revelstoke data from contractor","1146.0"
"Kootenay","Aaron Reid","","","Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","17-10644","2018_141","","","","","","29085.0","","N","N","GPS","Vectronics","","","43190.0","2018.0","3.0","","","","","Unknown","Deployed","","","","","","","","","43249.61483796296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","33.0","28.0","","","","","","","","","","","","","","","","","","","","","","",".  Keys provided April 11-2019","waiting to get Revelstoke data from contractor","1147.0"
"Kootenay","Aaron Reid","","","Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","17-10652","2018_19","","","","","","29089.0","","N","N","GPS","Vectronics","","","43190.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43878.58440972222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","35.0","32.0","16.0","44.0","21.0","25.0","24.0","17.0","26.0","26.0","20.0","31.0","28.0","32.0","36.0","45.0","21.0","36.0","28.0","22.0","24.0","38.0","22.0","",".  Keys provided April 11-2019","waiting to get Revelstoke data from contractor","1148.0"
"Kootenay","Aaron Reid","","","Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","17-10640","2018_07","","","","","","29090.0","","N","N","GPS","Vectronics","","","43190.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43879.12571759259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","27.0","24.0","25.0","32.0","11.0","11.0","19.0","9.0","23.0","31.0","26.0","31.0","26.0","17.0","25.0","26.0","15.0","25.0","21.0","8.0","16.0","25.0","16.0","",".  Keys provided April 11-2019","waiting to get Revelstoke data from contractor","1149.0"
"Kootenay","Aaron Reid","","","Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","17-10642","2018_09","","","","","","29091.0","","N","N","GPS","Vectronics","","","43190.0","2018.0","3.0","","","","","Unknown","Deployed","","","","","","","","","43376.500555555554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","22.0","17.0","14.0","27.0","10.0","14.0","3.0","","","","","","","","","","","","","","","","","",".  Keys provided April 11-2019","waiting to get Revelstoke data from contractor","1150.0"
"Kootenay","Aaron Reid","","","Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","17-10530","2018_01","","","","","","29096.0","","N","N","GPS","Vectronics","","","43187.0","2018.0","3.0","","","","","Mortality","Deployed","Mortality","","43269.0","","","","","","43267.626180555555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","28.0","29.0","10.0","","","","","","","","","","","","","","","","","","","","","POTENTIAL MORTALITY - Spatial data from March to Apr 2018 look like mortality star cluster?"," Keys provided April 11-2019. waiting to get Revelstoke data from contractor","20190829: Spatial check. Mortality star Mar-Apr 2018. In Revelstoke 28/06/2018 onwards - device still transmitting","1151.0"
"Kootenay","Aaron Reid","","","Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","17-10650","2018_17","","","","","","29097.0","","N","N","GPS","Vectronics","","","43190.0","2018.0","3.0","","","","","Unknown","Deployed","","","","","","","","","43247.0424537037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","28.0","29.0","","","","","","","","","","","","","","","","","","","","","","",".  Keys provided April 11-2019","waiting to get Revelstoke data from contractor","1152.0"
"Kootenay","Aaron Reid","","","Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","17-10648","2018_15","","","","","","29098.0","","N","N","GPS","Vectronics","","","43190.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43878.04210648148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","27.0","29.0","21.0","37.0","32.0","35.0","15.0","17.0","20.0","36.0","32.0","38.0","30.0","19.0","30.0","38.0","28.0","40.0","20.0","21.0","10.0","25.0","16.0","",".  Keys provided April 11-2019","waiting to get Revelstoke data from contractor","1153.0"
"Kootenay","Aaron Reid","","","Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","17-10646","2018_13","","","","","","29100.0","","N","N","GPS","Vectronics","","","43190.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43731.29211805556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","26.0","21.0","21.0","13.0","19.0","12.0","16.0","17.0","18.0","28.0","24.0","31.0","18.0","20.0","17.0","15.0","19.0","","","","","","",".  Keys provided April 11-2019","waiting to get Revelstoke data from contractor","1154.0"
"Kootenay","Aaron Reid","","","Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","17-10532","2018_03","","","","","","29101.0","","N","N","GPS","Vectronics","","","43187.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43710.70887731481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","36.0","26.0","23.0","34.0","29.0","29.0","12.0","20.0","27.0","33.0","27.0","37.0","27.0","31.0","36.0","29.0","28.0","3.0","","","","","","",".  Keys provided April 11-2019","waiting to get Revelstoke data from contractor","1155.0"
"Kootenay","Aaron Reid","","","PurcellsSouth-SSelkirk Translocation to N. Columbia ","Caribou","Southern Mountain-south group","Columbia North","","18-13504","31253","F","Y","N","0-1673","None","31253.0","148.076","N","Y","GPS","Vectronics","","","43527.0","2019.0","3.0","11.0","560516.0","5486848.0","43528.0","Alive","Deployed","Active","","","","","","","","43632.184224537035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.0","121.0","178.0","28.0","","","","","","","","","Email alert 9-Jan-19, mortality file Jan 10, 2019, 18-Jan-19.",".  Calf was captured in Purcells South and translocated to Columbia North.  Caribou entered pen on Mar 4-2019 and was released from Pen on April 1, 2019 into Columbia North herd.","20190829: Spatial check. Device in Revelstoke 04/03/2019 5:00:39 AM, released to field later that day.   New unknown animal, collecting telemetry data after Mortality date of 17-10524 (CID 582)","1162.0"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","South Selkirks","","","","","","","","","15026.0","148.64","N","N","GPS","Vectronics","","","","","","","","","","","Deployed","","","","","","","","","43640.54201388889","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0","19.0","14.0","19.0","18.0","8.0","11.0","8.0","9.0","18.0","11.0","","","","","","","","","",".  Collar is sitting in Nelson office without a magnet, collecting fixes. Recommended deactivation.","New unknown animal, collectin telemetry data after Mortality date of 18-12561 (CID 659)","1166.0"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","Columbia North","","18-12195","Grace","F","Y","N","NR","None","22560.0","148.46","N","N","GPS","Vectronics","","","43550.0","2019.0","3.0","11.0","384444.0","5734935.0","43550.0","Alive","Deployed","Active","","","","","","","","43879.501076388886","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0","23.0","23.0","26.0","22.0","22.0","16.0","18.0","19.0","23.0","15.0","Mortality file downloaded Dec 19, 2018, 30-Jan-19, 24-Mar-19.",".  This was a 2018 calf born in Revelstoke Maternity Pen; was released but mother predated, calf returned to pen and was put back in pen in Aug 9-2018;  she was collared in the Pen on March 26, 2019.  all caribou released from Pen on April 1, 2019  into C","New unknown animal, collecting telemetry data after Mortality date of 17-10021 (CID 636).","1169.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","29082.0","","N","N","GPS","Vectronics","","","43183.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43879.12547453704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","33.0","26.0","21.0","31.0","13.0","25.0","20.0","14.0","25.0","25.0","22.0","36.0","33.0","31.0","32.0","38.0","28.0","26.0","21.0","15.0","23.0","30.0","22.0","",".  ","20190829: Spatial check. Device appeared in field after 24/03/2018. In Revelstoke Mar 7-12, 2018.","1180.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","29086.0","","N","N","GPS","Vectronics","","","43183.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43814.125439814816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","39.0","36.0","24.0","39.0","18.0","28.0","13.0","19.0","23.0","25.0","26.0","25.0","30.0","29.0","44.0","44.0","25.0","36.0","21.0","15.0","19.0","","","",".  ","20190829:  Spatial check. Device first seen in field 24/03/2018. In Revelstoke Mar 6-12, 2018.","1181.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","29088.0","","N","N","GPS","Vectronics","","","43184.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43880.20877314815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","38.0","30.0","27.0","42.0","14.0","28.0","11.0","9.0","13.0","34.0","29.0","43.0","36.0","29.0","39.0","43.0","30.0","36.0","26.0","20.0","20.0","40.0","27.0","",".  ","20190829: Spatial check. Device first in field 25/03/2018. In Revelstoke Mar 6-12, 2018.","1182.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","29092.0","","N","N","GPS","Vectronics","","","43184.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43880.20883101852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","20.0","21.0","10.0","32.0","7.0","20.0","5.0","4.0","16.0","25.0","19.0","19.0","27.0","15.0","9.0","25.0","13.0","23.0","20.0","9.0","19.0","30.0","14.0","",".  ","20190829: Spatial check. Device first in field 25-Mar-18. In Revelstoke Mar 6-24, 2018.","1183.0"
"Kootenay","Aaron Reid","","","PurcellsSouth-SSelkirk Translocation to N. Columbia","Caribou","Southern Mountain-south group","Columbia North","","14-4951","2018_18","F","OA","N","20 GREEN","15 GREEN","29094.0","151.75","Y","N","GPS","Vectronics","","","43528.0","2019.0","3.0","11.0","378634.0","5731541.0","43528.0","Alive","Deployed","Active","","","","","","","","43880.20877314815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0","30.0","34.0","34.0","38.0","36.0","24.0","16.0","16.0","21.0","21.0","18.0","",".  This is a collared Columbia North Caribou that was re-captured and put in the Revelstoke Pen with the translocataed caribou from Purcells South and South Selkirks to support a soft release into Columbia North range.","","1184.0"
