    Device Name, Device ID,     Date & Time [GMT],   Date & Time [Local],    Latitude,   Longitude,  Altitude,  Fix Status,  DOP, Temp [C], Main [V], Back [V]
               ,81267,43187.58359,43187.58359,59.9197183,-133.5507864,908.846,      Unkown,0.8,-5.5,0,0
               ,81267,43188.08413,43188.08413,59.9098811,-133.6259108,-0.186,      Unkown,2.8,3.5,0,0
               ,81267,43188.58411,43188.58411,59.9054903,-133.6157367,974.483,      Unkown,2,-4.5,0,0
               ,81267,43189.08414,43189.08414,0,0,0,     No Sats,0,2.5,0,0
               ,81267,43189.58372,43189.58372,59.9056825,-133.6193078,986.333,      Unkown,1.8,-8,0,0
               ,81267,43190.08375,43190.08375,59.9057394,-133.6175764,997.688,      Unkown,1,-1,0,0
               ,81267,43190.58396,43190.58396,59.9046992,-133.6141164,1101.847,      Unkown,1.6,-9.5,0,0
               ,81267,43191.08399,43191.08399,59.9034969,-133.6136961,1148.289,      Unkown,3,0,0,0
               ,81267,43191.58372,43191.58372,59.905025,-133.6154225,1069.254,      Unkown,1.4,-10,0,0
               ,81267,43192.08375,43192.08375,59.9034336,-133.616025,1094.583,      Unkown,4,0,0,0
               ,81267,43192.58372,43192.58372,59.9042972,-133.6164131,1067.712,      Unkown,1,-9.5,0,0
               ,81267,43193.08375,43193.08375,59.9038156,-133.618975,1076.849,      Unkown,1.2,-4,0,0
               ,81267,43193.5841,43193.5841,59.9034039,-133.6182544,1113.853,      Unkown,1.4,-11,0,0
               ,81267,43194.08373,43194.08373,59.9050192,-133.6198075,1008.37,      Unkown,1.2,-2,0,0
               ,81267,43194.58372,43194.58372,59.9034461,-133.6183131,1100.706,      Unkown,2.8,-11.5,0,0
               ,81267,43195.08375,43195.08375,59.9036308,-133.6183428,1098.031,      Unkown,1.8,-4,0,0
               ,81267,43195.58375,43195.58375,59.9034778,-133.618955,1095.193,      Unkown,1.2,-11,0,0
               ,81267,43196.08374,43196.08374,59.903755,-133.6201006,1069.209,      Unkown,1.4,-1,0,0
               ,81267,43196.58372,43196.58372,59.9038186,-133.6201117,1074.35,      Unkown,1.4,-9,0,0
               ,81267,43197.08407,43197.08407,59.9049961,-133.6191797,1022.568,      Unkown,1.8,1.5,0,0
               ,81267,43197.58416,43197.58416,59.9040272,-133.6198483,948.752,      Unkown,3,-2,0,0
               ,81267,43198.08372,43198.08372,59.9039389,-133.6201683,1067.728,      Unkown,1.4,8,0,0
               ,81267,43198.58417,43198.58417,59.9037025,-133.6189836,1094.561,      Unkown,4.6,-3,0,0
               ,81267,43199.08375,43199.08375,59.9042897,-133.6207206,1058.939,      Unkown,2,5.5,0,0
               ,81267,43199.58396,43199.58396,59.90369,-133.6203925,1062.999,      Unkown,2.2,1,0,0
               ,81267,43200.08373,43200.08373,59.902505,-133.616595,1155.714,      Unkown,1.8,4.5,0,0
               ,81267,43200.58372,43200.58372,59.9023142,-133.6159,1177.295,      Unkown,3.8,1.5,0,0
               ,81267,43201.08372,43201.08372,59.9022939,-133.6160133,1171.672,      Unkown,1.6,0,0,0
               ,81267,43201.58372,43201.58372,59.9023561,-133.6159081,1164.182,      Unkown,1.6,-1,0,0
               ,81267,43202.08406,43202.08406,59.9024053,-133.6160108,1181.814,      Unkown,1.4,6,0,0
               ,81267,43202.58374,43202.58374,59.90258,-133.6162758,1155.489,      Unkown,1.8,-4,0,0
               ,81267,43203.08374,43203.08374,59.9044022,-133.6186722,1074.791,      Unkown,3,5,0,0
               ,81267,43203.58372,43203.58372,59.9011092,-133.6154103,1251.648,      Unkown,1.2,-2.5,0,0
               ,81267,43204.08373,43204.08373,59.9045411,-133.613725,1131.717,      Unkown,1.4,5.5,0,0
               ,81267,43204.58406,43204.58406,59.9045664,-133.6133806,1121.993,      Unkown,2.6,-0.5,0,0
               ,81267,43205.08411,43205.08411,59.9034481,-133.6174286,1042.795,      Unkown,2.8,6,0,0
               ,81267,43205.58409,43205.58409,59.9033192,-133.6171067,1107.752,      Unkown,2.4,-0.5,0,0
               ,81267,43206.08402,43206.08402,59.9027189,-133.6159733,1185.82,      Unkown,3,1,0,0
               ,81267,43206.58372,43206.58372,59.902755,-133.6168225,1145.343,      Unkown,2.6,-7.5,0,0
               ,81267,43207.08374,43207.08374,59.9027072,-133.6164953,1142.658,      Unkown,2,-3.5,0,0
               ,81267,43207.58406,43207.58406,59.9029994,-133.6178472,1138.801,      Unkown,2,-6.5,0,0
               ,81267,43208.08374,43208.08374,59.9092664,-133.6015892,1039.233,      Unkown,1.4,5,0,0
               ,81267,43208.58406,43208.58406,59.9036956,-133.6164317,1097.31,      Unkown,1.4,-1.5,0,0
               ,81267,43209.08374,43209.08374,59.902875,-133.6175397,1153.777,      Unkown,3.2,4,0,0
               ,81267,43209.58413,43209.58413,59.9008892,-133.6169794,811.611,      Unkown,2.2,1,0,0
               ,81267,43210.08374,43210.08374,59.9023317,-133.6171278,1132.235,      Unkown,3.2,1.5,0,0
               ,81267,43210.58399,43210.58399,59.9023683,-133.6159844,1169.165,      Unkown,1.2,-1,0,0
               ,81267,43211.08372,43211.08372,59.9023597,-133.6159703,1160.48,      Unkown,1.8,3,0,0
               ,81267,43211.58373,43211.58373,59.902525,-133.6169056,1192.567,      Unkown,2,-4.5,0,0
               ,81267,43212.08411,43212.08411,59.9020953,-133.6171669,1033.078,      Unkown,2.2,2.5,0,0
               ,81267,43212.58374,43212.58374,59.9022411,-133.6170378,1165.83,      Unkown,1.2,-0.5,0,0
               ,81267,43213.08372,43213.08372,59.9024458,-133.6159814,1169.946,      Unkown,2,8,0,0
               ,81267,43213.58372,43213.58372,59.9021175,-133.61577,1180.748,      Unkown,1.4,0.5,0,0
               ,81267,43214.08374,43214.08374,59.9030239,-133.6181619,1138.389,      Unkown,1.6,4,0,0
               ,81267,43214.58407,43214.58407,59.9030614,-133.6178842,1146.364,      Unkown,1.4,1,0,0
               ,81267,43215.08374,43215.08374,59.9031456,-133.6181422,1129.379,      Unkown,2,5,0,0
               ,81267,43215.58409,43215.58409,59.9023353,-133.6158328,1163.212,      Unkown,1.8,1.5,0,0
               ,81267,43216.08409,43216.08409,59.9032,-133.6181139,1125.852,      Unkown,1.6,8,0,0
               ,81267,43216.58372,43216.58372,59.9023147,-133.6159211,1157.607,      Unkown,1.8,2.5,0,0
               ,81267,43217.08372,43217.08372,59.9033194,-133.6179261,1098.502,      Unkown,1.6,7,0,0
               ,81267,43217.58373,43217.58373,59.9023889,-133.6159456,1168.993,      Unkown,2.2,0,0,0
               ,81267,43218.08374,43218.08374,59.9031742,-133.6191231,1112.503,      Unkown,1.6,6,0,0
               ,81267,43218.58372,43218.58372,59.9023744,-133.6160078,1161.83,      Unkown,1.6,-0.5,0,0
               ,81267,43219.08414,43219.08414,0,0,0,     No Sats,0,7.5,0,0
               ,81267,43219.58375,43219.58375,59.9018786,-133.6212772,1125.663,      Unkown,1.6,-2,0,0
               ,81267,43220.08406,43220.08406,59.9021875,-133.6212486,1110.344,      Unkown,1.6,6.5,0,0
               ,81267,43220.58372,43220.58372,59.9021917,-133.6232717,1117.007,      Unkown,1.6,1.5,0,0
               ,81267,43221.00038,43221.00038,59.9008444,-133.6222717,1142.77,      Unkown,1.2,13.5,0,0
               ,81267,43221.16735,43221.16735,59.9012164,-133.6219425,1212.36,      Unkown,2.4,3,0,0
               ,81267,43221.33372,43221.33372,59.9021792,-133.62317,1112.04,      Unkown,1.6,1.5,0,0
               ,81267,43221.50039,43221.50039,59.9021903,-133.6231453,1117.092,      Unkown,1.8,2,0,0
               ,81267,43221.66706,43221.66706,59.9007894,-133.6208286,1179.83,      Unkown,1.4,3,0,0
               ,81267,43221.83372,43221.83372,59.9007406,-133.6220983,1140.222,      Unkown,1.8,9,0,0
               ,81267,43222.00039,43222.00039,59.9001178,-133.6233189,1172.361,      Unkown,0.8,7.5,0,0
               ,81267,43222.16705,43222.16705,59.9001622,-133.6233275,1162.553,      Unkown,1.2,4.5,0,0
               ,81267,43222.33373,43222.33373,59.9000325,-133.6231317,1166.319,      Unkown,1.6,0.5,0,0
               ,81267,43222.50038,43222.50038,59.8999692,-133.6232244,1175.038,      Unkown,1.8,0.5,0,0
               ,81267,43222.66707,43222.66707,59.8996264,-133.6234061,1189.079,      Unkown,1.2,1.5,0,0
               ,81267,43222.83372,43222.83372,59.9007653,-133.6224778,1146.731,      Unkown,2,9,0,0
               ,81267,43223.00041,43223.00041,59.8996503,-133.6232014,1182.918,      Unkown,1.2,6.5,0,0
               ,81267,43223.16747,43223.16747,59.9003517,-133.6190758,0.246,      Unkown,3.2,0,0,0
               ,81267,43223.33372,43223.33372,59.8995908,-133.6233425,1180.98,      Unkown,1.6,-1.5,0,0
               ,81267,43223.50038,43223.50038,59.899605,-133.6233297,1182.365,      Unkown,2.6,-3,0,0
               ,81267,43223.66743,43223.66743,59.8999222,-133.6231858,1161.888,      Unkown,4.4,0,0,0
               ,81267,43223.83413,43223.83413,59.8581681,-133.6558372,-0.44,      Unkown,19,6,0,0
               ,81267,43224.00041,43224.00041,59.8996575,-133.62305,1184.751,      Unkown,1.4,5.5,0,0
               ,81267,43224.16707,43224.16707,59.8998578,-133.6238983,1172.983,      Unkown,2.8,1.5,0,0
               ,81267,43224.33372,43224.33372,59.8996108,-133.6233419,1182.002,      Unkown,1.6,0,0,0
               ,81267,43224.50038,43224.50038,59.8996144,-133.623355,1184.078,      Unkown,1,0,0,0
               ,81267,43224.66707,43224.66707,59.8996417,-133.62338,1189.252,      Unkown,1.6,2,0,0
               ,81267,43224.83373,43224.83373,59.8995897,-133.6233303,1182.209,      Unkown,1.2,16,0,0
               ,81267,43225.00041,43225.00041,59.8996231,-133.6265972,1103.752,      Unkown,0.8,10.5,0,0
               ,81267,43225.16705,43225.16705,59.8999442,-133.6231058,1146.594,      Unkown,3.6,4,0,0
               ,81267,43225.33374,43225.33374,59.8999339,-133.6230244,1177.301,      Unkown,1.4,2,0,0
               ,81267,43225.50041,43225.50041,59.8997292,-133.6233994,1177.819,      Unkown,1.2,3,0,0
               ,81267,43225.66745,43225.66745,59.9005436,-133.6256639,1112.503,      Unkown,6,6,0,0
               ,81267,43225.83397,43225.83397,59.8998747,-133.6247253,1142.993,      Unkown,3.2,12,0,0
               ,81267,43226.00038,43226.00038,59.9000764,-133.6236472,1163.488,      Unkown,1,10,0,0
               ,81267,43226.16745,43226.16745,59.8992436,-133.6233114,852.017,      Unkown,1.6,6,0,0
               ,81267,43226.33302,43226.33302,59.899595,-133.6233172,1181.863,      Unkown,1.2,4,0,0
               ,81267,43226.50041,43226.50041,59.9000814,-133.6235497,1181.653,      Unkown,4.2,4.5,0,0
               ,81267,43226.66707,43226.66707,59.8996447,-133.6233425,1191.362,      Unkown,1.6,3,0,0
               ,81267,43226.83413,43226.83413,59.9009381,-133.6263122,1089.321,      Unkown,2.4,13.5,0,0
               ,81267,43227.00024,43227.00024,59.9001789,-133.62329,1167.259,      Unkown,1.6,20,0,0
               ,81267,43227.16708,43227.16708,59.9003722,-133.6227567,1191.756,      Unkown,9.2,8,0,0
               ,81267,43227.33372,43227.33372,59.8999792,-133.6232861,1169.762,      Unkown,0.8,6,0,0
               ,81267,43227.50042,43227.50042,59.9000117,-133.6228197,1181.523,      Unkown,1.2,6,0,0
               ,81267,43227.6674,43227.6674,59.8997531,-133.6233581,1167.023,      Unkown,1.8,8.5,0,0
               ,81267,43227.83412,43227.83412,59.9002764,-133.6212928,1182.917,      Unkown,2.6,18.5,0,0
               ,81267,43228.00038,43228.00038,59.9007197,-133.6222694,1168.163,      Unkown,1.2,15,0,0
               ,81267,43228.16745,43228.16745,59.8976983,-133.6223847,7.476,      Unkown,1.6,9,0,0
               ,81267,43228.33372,43228.33372,59.8999586,-133.623715,1161.842,      Unkown,1.4,4.5,0,0
               ,81267,43228.50041,43228.50041,59.89957,-133.6233167,1174.232,      Unkown,3.6,3,0,0
               ,81267,43228.66726,43228.66726,59.8996689,-133.6232281,1192.106,      Unkown,3.8,9,0,0
               ,81267,43228.83407,43228.83407,59.9012544,-133.6235161,1133.624,      Unkown,1.6,15.5,0,0
               ,81267,43229.00076,43229.00076,59.9006522,-133.6232522,1141.303,      Unkown,1.2,16,0,0
               ,81267,43229.16742,43229.16742,59.90081,-133.6236719,1125.343,      Unkown,1.8,11.5,0,0
               ,81267,43229.33373,43229.33373,59.9011947,-133.6238839,1128.228,      Unkown,1.4,7,0,0
               ,81267,43229.50075,43229.50075,59.9007983,-133.6235472,1131.881,      Unkown,1.4,4.5,0,0
               ,81267,43229.66705,43229.66705,59.8995983,-133.6233444,1190.894,      Unkown,1.6,6.5,0,0
               ,81267,43229.83395,43229.83395,59.901665,-133.6256014,1095.545,      Unkown,2.6,22.5,0,0
               ,81267,43230.00038,43230.00038,59.9014686,-133.6241983,1115.16,      Unkown,0.8,24.5,0,0
               ,81267,43230.16743,43230.16743,59.9017814,-133.6226183,1114.618,      Unkown,1.6,14,0,0
               ,81267,43230.33392,43230.33392,59.9019625,-133.6256169,1107.544,      Unkown,1.6,7,0,0
               ,81267,43230.50074,43230.50074,59.9021358,-133.6213772,1111.364,      Unkown,2.6,9,0,0
               ,81267,43230.66705,43230.66705,59.9024422,-133.6228192,1117.01,      Unkown,1.8,11,0,0
               ,81267,43230.83374,43230.83374,59.9026633,-133.6219617,1109.656,      Unkown,1,13.5,0,0
               ,81267,43231.00041,43231.00041,59.9024067,-133.6228597,1122.77,      Unkown,1,17,0,0
               ,81267,43231.16747,43231.16747,59.9022611,-133.6230581,901.008,      Unkown,1.6,10.5,0,0
               ,81267,43231.49969,43231.49969,59.9012819,-133.6202206,1149.182,      Unkown,1.6,5,0,0
               ,81267,43231.66747,43231.66747,59.9006531,-133.6188906,1189.81,      Unkown,2.8,8.5,0,0
               ,81267,43231.83372,43231.83372,59.9006703,-133.6188894,1187.527,      Unkown,1.2,10.5,0,0
               ,81267,43232.0008,43232.0008,59.9002031,-133.6202581,940.299,      Unkown,2.8,11,0,0
               ,81267,43232.16705,43232.16705,59.901495,-133.6203369,1144.674,      Unkown,1,8,0,0
               ,81267,43232.33374,43232.33374,59.9006578,-133.6217244,1147.88,      Unkown,1,3,0,0
               ,81267,43232.50066,43232.50066,59.9008028,-133.6216425,1147.762,      Unkown,2.8,5,0,0
               ,81267,43232.66734,43232.66734,59.9006842,-133.6226608,1158.893,      Unkown,2,7,0,0
               ,81267,43232.834,43232.834,59.9009308,-133.6224614,1160.299,      Unkown,1.8,18,0,0
               ,81267,43233.00042,43233.00042,59.9015847,-133.6205342,1138.865,      Unkown,4,16,0,0
               ,81267,43233.1674,43233.1674,59.9016903,-133.6205436,1143.609,      Unkown,4.6,8,0,0
               ,81267,43233.33406,43233.33406,59.9006931,-133.622305,1092.438,      Unkown,1.6,5.5,0,0
               ,81267,43233.50081,43233.50081,0,0,0,     No Sats,0,5.5,0,0
               ,81267,43233.66745,43233.66745,59.8997347,-133.6228092,1195.961,      Unkown,2.8,10,0,0
               ,81267,43233.83372,43233.83372,59.9007406,-133.6221772,1154.098,      Unkown,1.4,15,0,0
               ,81267,43234.00038,43234.00038,59.9015914,-133.6203069,1140.749,      Unkown,1,14.5,0,0
               ,81267,43234.16706,43234.16706,59.9007611,-133.6197792,1170.115,      Unkown,1.4,6.5,0,0
               ,81267,43234.33373,43234.33373,59.9006197,-133.6190447,1194.274,      Unkown,2,3.5,0,0
               ,81267,43234.50041,43234.50041,59.9004231,-133.6189539,1204.665,      Unkown,1,1,0,0
               ,81267,43234.66706,43234.66706,59.9006836,-133.6201719,1161.24,      Unkown,1.8,3,0,0
               ,81267,43234.8341,43234.8341,59.9001717,-133.6226967,1168.879,      Unkown,1.6,12,0,0
               ,81267,43235.00078,43235.00078,59.8981769,-133.6238892,807.638,      Unkown,4.8,12.5,0,0
               ,81267,43235.16705,43235.16705,59.9007131,-133.6201475,1169.753,      Unkown,1.6,5.5,0,0
               ,81267,43235.33375,43235.33375,59.90161,-133.6203081,1149.954,      Unkown,0.8,1,0,0
               ,81267,43235.50038,43235.50038,59.9016117,-133.6202822,1147.532,      Unkown,1.6,0,0,0
               ,81267,43235.66733,43235.66733,59.9013286,-133.6213547,1143.848,      Unkown,2.2,3,0,0
               ,81267,43235.83406,43235.83406,59.9022867,-133.6215742,998.761,      Unkown,3.4,9.5,0,0
               ,81267,43236.00081,43236.00081,0,0,0,     No Sats,0,16.5,0,0
               ,81267,43236.16705,43236.16705,59.9025806,-133.6230925,1123.107,      Unkown,1,7,0,0
               ,81267,43236.33395,43236.33395,59.9018361,-133.6212725,1037.1,      Unkown,1,2.5,0,0
               ,81267,43236.50081,43236.50081,0,0,0,     No Sats,0,1,0,0
               ,81267,43236.66744,43236.66744,59.8920131,-133.6247411,0.191,      Unkown,4.4,6,0,0
               ,81267,43236.83373,43236.83373,59.9026367,-133.6235861,1136.816,      Unkown,4.2,28.5,0,0
               ,81267,43237.00039,43237.00039,59.9023161,-133.6236086,1121.685,      Unkown,1.2,31,0,0
               ,81267,43237.1674,43237.1674,59.9023281,-133.6226478,1120.915,      Unkown,2.2,12.5,0,0
               ,81267,43237.33372,43237.33372,59.9024083,-133.6228339,1120.348,      Unkown,0.8,4.5,0,0
               ,81267,43237.50038,43237.50038,59.9026422,-133.6219597,1097.147,      Unkown,1.8,0,0,0
               ,81267,43237.66748,43237.66748,0,0,0,     No Sats,0,5.5,0,0
               ,81267,43237.83403,43237.83403,59.914745,-133.5760308,894.721,      Unkown,4.8,24.5,0,0
               ,81267,43238.00075,43238.00075,59.9149486,-133.5761814,927.809,      Unkown,2,27,0,0
               ,81267,43238.16709,43238.16709,59.9149433,-133.5710486,926.982,      Unkown,2.2,16.5,0,0
               ,81267,43238.33372,43238.33372,59.9037775,-133.5766139,1347.465,      Unkown,0.6,4,0,0
               ,81267,43238.50042,43238.50042,59.8994939,-133.5766828,1401.071,      Unkown,1.4,5,0,0
               ,81267,43238.66707,43238.66707,59.8943936,-133.5660339,1389.59,      Unkown,1.8,12.5,0,0
               ,81267,43238.83374,43238.83374,59.8985564,-133.5513689,1362.223,      Unkown,1.4,23,0,0
               ,81267,43239.00038,43239.00038,59.8933639,-133.5388953,1290.818,      Unkown,1.2,22.5,0,0
               ,81267,43239.16726,43239.16726,59.8924597,-133.5321186,1259.076,      Unkown,2,13,0,0
               ,81267,43239.33374,43239.33374,59.89026,-133.5287925,1259.034,      Unkown,0.8,7.5,0,0
               ,81267,43239.50069,43239.50069,59.8816308,-133.5077275,977.446,      Unkown,2.2,6.5,0,0
               ,81267,43239.66705,43239.66705,59.8591414,-133.5436631,1282.588,      Unkown,1.8,14,0,0
               ,81267,43239.83399,43239.83399,59.8330922,-133.5593586,860.517,      Unkown,1.6,26.5,0,0
               ,81267,43240.00038,43240.00038,59.8229619,-133.5658106,1314.347,      Unkown,2,22.5,0,0
               ,81267,43240.16706,43240.16706,59.8228608,-133.5654028,1331.304,      Unkown,2,17,0,0
               ,81267,43240.33372,43240.33372,59.8179847,-133.5738039,1382.378,      Unkown,1.2,7,0,0
               ,81267,43240.50042,43240.50042,59.8127558,-133.5803575,1343,      Unkown,1.2,8,0,0
               ,81267,43240.66705,43240.66705,59.7960892,-133.59652,1337.321,      Unkown,1.2,14.5,0,0
               ,81267,43240.83374,43240.83374,59.800055,-133.5637614,1495.463,      Unkown,1,6.5,0,0
               ,81267,43241.00039,43241.00039,59.8024481,-133.5635142,1414.33,      Unkown,1.2,14,0,0
               ,81267,43241.16707,43241.16707,59.8031258,-133.5640019,1359.955,      Unkown,1.2,7.5,0,0
               ,81267,43241.33372,43241.33372,59.8036586,-133.5637592,1334.667,      Unkown,1.2,3,0,0
               ,81267,43241.50041,43241.50041,59.8039142,-133.5635947,1325.027,      Unkown,1,6,0,0
               ,81267,43241.66705,43241.66705,59.8034372,-133.5632167,1344.402,      Unkown,2.2,8.5,0,0
               ,81267,43241.83373,43241.83373,59.8037283,-133.5623783,1313.939,      Unkown,2,11.5,0,0
               ,81267,43242.00038,43242.00038,59.8036653,-133.5617678,1333.079,      Unkown,2,10.5,0,0
               ,81267,43242.16705,43242.16705,59.8036456,-133.5624478,1327.411,      Unkown,1.4,7.5,0,0
               ,81267,43242.33372,43242.33372,59.8035331,-133.5634897,1345.125,      Unkown,0.8,2,0,0
               ,81267,43242.50042,43242.50042,59.8037414,-133.5634778,1331.614,      Unkown,0.8,3.5,0,0
               ,81267,43242.66708,43242.66708,59.8033436,-133.5639661,1353.935,      Unkown,1.4,10,0,0
               ,81267,43242.83374,43242.83374,59.8024442,-133.5635156,1419.209,      Unkown,1.6,8,0,0
               ,81267,43243.00038,43243.00038,59.8022856,-133.5636114,1423.714,      Unkown,1.2,14,0,0
               ,81267,43243.16705,43243.16705,59.8035139,-133.5635125,1330.162,      Unkown,1,6,0,0
               ,81267,43243.33372,43243.33372,59.7957578,-133.5967356,1337.984,      Unkown,1,0.5,0,0
               ,81267,43243.50061,43243.50061,59.7950764,-133.5992267,1310.435,      Unkown,1.4,0,0,0
               ,81267,43243.66705,43243.66705,59.7705669,-133.6057164,1426.781,      Unkown,0.8,7.5,0,0
               ,81267,43243.83372,43243.83372,59.7662219,-133.5978336,1439.251,      Unkown,0.8,22.5,0,0
               ,81267,43244.00061,43244.00061,59.7635375,-133.6010853,1408.739,      Unkown,2,18.5,0,0
               ,81267,43244.16706,43244.16706,59.763235,-133.6012608,1405.229,      Unkown,1.4,6.5,0,0
               ,81267,43244.33373,43244.33373,59.7636794,-133.6009781,1405.297,      Unkown,5,3.5,0,0
               ,81267,43244.50067,43244.50067,59.7631844,-133.5972575,1444.4,      Unkown,1.6,1,0,0
               ,81267,43244.66743,43244.66743,59.7635539,-133.5961581,1436.599,      Unkown,1,8,0,0
               ,81267,43244.83337,43244.83337,59.7672689,-133.5956764,1443.028,      Unkown,1.2,8.5,0,0
               ,81267,43245.00042,43245.00042,59.7711,-133.6042461,1424.566,      Unkown,1.6,10.5,0,0
               ,81267,43245.16705,43245.16705,59.7711422,-133.6042344,1436.875,      Unkown,1,5.5,0,0
               ,81267,43245.33374,43245.33374,59.7703603,-133.6057372,1425.149,      Unkown,0.8,-0.5,0,0
               ,81267,43245.50039,43245.50039,59.7717111,-133.6047247,1427.717,      Unkown,0.8,-1,0,0
               ,81267,43245.66705,43245.66705,59.7709889,-133.60213,1452.618,      Unkown,2.8,3,0,0
               ,81267,43245.83372,43245.83372,59.7552042,-133.5852842,1481.284,      Unkown,1,11.5,0,0
               ,81267,43246.00038,43246.00038,59.7496117,-133.5720003,1486.998,      Unkown,2,12.5,0,0
               ,81267,43246.16705,43246.16705,59.7502133,-133.5713722,1494.201,      Unkown,0.8,3,0,0
               ,81267,43246.33373,43246.33373,59.7524772,-133.5803519,1524.197,      Unkown,1,-1.5,0,0
               ,81267,43246.50073,43246.50073,59.7512942,-133.5806114,1503.829,      Unkown,3,-0.5,0,0
               ,81267,43246.66705,43246.66705,59.7392686,-133.5856344,1441.525,      Unkown,2.8,6.5,0,0
