"Region","Regional Contact","Regional Review","Regional Contact Comments","Project","Species","Caribou Ecotype","Caribou Population Unit","Management Area","WLH ID","Animal ID","Sex","Life Stage","Calf at Heel","Ear Tag Right","Ear Tag Left","Device ID","Radio Frequency","Re-capture","Trans-location","Collar Type","Collar Make","Collar Model","Satellite Network","Capture Date","Capture Date Year","Capture Date Month","Capture UTM Zone","Capture UTM Easting","Capture UTM Northing","Release Date","Animal Status","Collar Status","Collar Status Details","Deactivated?","Mortality Date","Malfunction Date","Retreival Date","Mortality UTM Zone","Mortality UTM Easting","Mortality UTM Northing","Max Transmission Date","2014/3","2014/4","2014/5","2014/6","2014/7","2014/8","2014/9","2014/10","2014/11","2014/12","2015/1","2015/2","2015/3","2015/4","2015/5","2015/6","2015/7","2015/8","2015/9","2015/10","2015/11","2015/12","2016/01","2016/02","2016/03","2016/04","2016/05","2016/06","2016/07","2016/08","2016/09","2016/10","2016/11","2016/12","2017/01","2017/02","2017/03","2017/04","2017/05","2017/06","2017/07","2017/08","2017/09","2017/10","2017/11","2017/12","2018/01","2018/02","2018/03","2018/04","2018/05","2018/06","2018/07","2018/08","2018/09","2018/10","2018/11","2018/12","2019/1","2019/2","2019/3","2019/4","2019/5","2019/6","2019/7","2019/8","2019/9","2019/10","2019/11","2019/12","2020/01","2020/02","Mortality Review","Comments","Database Notes","CID" 
"Peace","Agnes Pelletier","Agnes Pelletier","No funding for mort investigation at the time - along Prophet River; collar heard active in March 2019","","Caribou","Northern Mountain","Pink Mountain","","16-8962","16-8962","F","A","N","0-1053","None","41258.0","150.4","N","N","GPS","Lotek","LifeCycle","","42768.0","2017.0","2.0","","","","","Mortality","Deployed","Mortality","Y","43107.0","","","10.0","428912.0","6387012.0","43105.084236111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","32.0","50.0","37.0","24.0","31.0","51.0","53.0","54.0","42.0","28.0","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","Deactivated by AP in Aug 2019. Had calf earlier in the year","","212.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Quintette","","17-10514","car213","F","NR","NR","None","None","44870.0","150.4","N","N","GPS","Lotek","Lifecycle","","43151.0","2018.0","2.0","10.0","594294.0","6118437.0","","Alive","Deployed","Active","","","","","","","","43880.084375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","21.0","30.0","14.0","9.0","10.0","8.0","12.0","18.0","27.0","24.0","27.0","12.0","26.0","28.0","16.0","5.0","4.0","10.0","12.0","21.0","15.0","5.0","16.0","12.0","",".  Last heard 31-Oct-2018","","213.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Kennedy Siding","","17-10516","car212","F","NR","NR","GREEN 1694","None","44871.0","150.41","N","N","GPS","Lotek","Lifecycle","","43150.0","2018.0","2.0","10.0","557321.0","6132009.0","","Alive","Deployed","Active","","","","","","","","43880.083877315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","26.0","21.0","23.0","16.0","24.0","13.0","11.0","15.0","23.0","28.0","30.0","27.0","25.0","29.0","23.0","24.0","20.0","10.0","8.0","13.0","24.0","30.0","23.0","14.0","",".  Last heard 1-Nov-2018","","215.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Kennedy Siding","","17-10518","car211","F","NR","NR","None","YELLOW small","44872.0","150.42","N","N","GPS","Lotek","Lifecycle","","43150.0","2018.0","2.0","10.0","545062.0","6131210.0","","Alive","Deployed","Active","","","","","","","","43880.083877315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","26.0","26.0","27.0","12.0","22.0","14.0","14.0","17.0","19.0","26.0","32.0","20.0","24.0","30.0","25.0","22.0","18.0","10.0","16.0","9.0","20.0","26.0","26.0","14.0","",".  Last heard 1-Nov-2018","","217.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Kennedy Siding","","17-10517","car210","F","NR","NR","None","YELLOW small","44873.0","150.43","N","N","GPS","Lotek","Lifecycle","","43150.0","2018.0","2.0","10.0","545497.0","6131391.0","","Alive","Deployed","Active","","","","","","","","43880.084027778","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","21.0","28.0","22.0","30.0","10.0","11.0","4.0","10.0","26.0","27.0","25.0","22.0","27.0","25.0","29.0","25.0","8.0","9.0","12.0","17.0","21.0","26.0","26.0","15.0","",".  Last heard 29-Oct-2018","","220.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Grp included AB150.470","BCOGRIS","Caribou","Boreal","Maxhamish","","18-12211H","SCEK064","F","A","N","YELLOW","None","17647.0","150.439","N","N","VHF","Lotek","LMRT4","","41307.0","2013.0","2.0","10.0","527848.0","6572457.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","221.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Quintette","","18-11535","car217","F","NR","NR","None","None","44874.0","150.44","N","N","GPS","Lotek","Lifecycle","","43151.0","2018.0","2.0","10.0","590821.0","6097713.0","","Alive","Deployed","Active","","","","","","","","43880.084027778","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","28.0","31.0","19.0","16.0","29.0","16.0","21.0","26.0","30.0","28.0","30.0","24.0","27.0","31.0","25.0","17.0","25.0","14.0","22.0","24.0","28.0","27.0","25.0","14.0","",".  Last heard 1-Nov-2018","","222.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Collar no longer transmitting animal observed in KS in Nov 2019","","Caribou","Southern Mountain-central group","Kennedy Siding","","17-10519","car209","F","NR","NR","GREEN 0-1673 w/ pink butt","None","44875.0","150.45","N","N","GPS","Lotek","Lifecycle","","43150.0","2018.0","2.0","10.0","551951.0","6129827.0","","Alive","Deployed","Offline","","","","","","","","43712.37556713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","25.0","17.0","16.0","12.0","27.0","11.0","8.0","11.0","18.0","23.0","19.0","19.0","24.0","28.0","11.0","20.0","14.0","1.0","1.0","","","","","","",".  Last heard 29-Oct-2018","","225.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Status originally indicated as malfunction","BCOGRIS","Caribou","Boreal","Westside Fort Nelson","","18-12369H","SCEK217","F","A","N","None","RED w/ red button","17827.0","150.5","N","N","GPS","Vectronics","GSM","","41984.0","2014.0","12.0","10.0","556583.0","6461601.0","","Alive","Deployed","Offline","Y","","43119.0","","","","","43118.83368055556","","","","","","","","","","32.0","52.0","39.0","41.0","48.0","48.0","38.0","41.0","37.0","43.0","47.0","43.0","46.0","48.0","44.0","49.0","42.0","46.0","40.0","43.0","34.0","42.0","45.0","39.0","45.0","45.0","43.0","44.0","42.0","44.0","42.0","30.0","24.0","31.0","39.0","29.0","30.0","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Battery expired. Last heard Feb 2018","","232.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Bald on left, stubby antler on right; very poor condition","BCOGRIS","Caribou","Boreal","Calendar","","18-12262H","SCEK112","F","A","Y","None","ORANGE","17671.0","151.01","N","N","VHF","Lotek","LMRT4","","41330.0","2013.0","2.0","10.0","641046.0","6647180.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","234.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-north group","Graham","","17-10445","GR18-07","F","SA","N","ORANGE w/ yellow button 0","None","","151.04","N","N","VHF","Lotek","","","43166.0","2018.0","3.0","10.0","501072.0","6293449.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  GR18-07 is not registered to elenaprice Lotek account","","240.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Grp included SCEK017 (149.223) and SCEK018 (151.301) ","BCOGRIS","Caribou","Boreal","Snake-Sahtaneh","","18-12536H","SCEK019","F","SA","N","None","GREEN","17674.0","151.049","N","N","VHF","Lotek","LMRT4","","41282.0","2013.0","1.0","10.0","547067.0","6503525.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","241.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Not heard in July 2019","","Caribou","Northern Mountain","Muskwa","","16-8961","16-8961","F","A","N","0-1052","None","41259.0","150.5","N","N","GPS","Lotek","LifeCycle","","42743.0","2017.0","1.0","","","","","Unknown","Deployed","Offline","Y","","","","","","","43618.583587963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","48.0","42.0","41.0","37.0","49.0","47.0","42.0","47.0","51.0","43.0","36.0","32.0","30.0","38.0","18.0","22.0","30.0","42.0","47.0","47.0","47.0","44.0","45.0","33.0","20.0","36.0","40.0","42.0","2.0","","","","","","","","","","Deactivated by AP in Aug 2019. Body condition a bit thin","","244.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Grp included AB150.079 ","BCOGRIS","Caribou","Boreal","Maxhamish","","18-12209H","SCEK062","F","A","Y","None","RED","17648.0","150.549","N","N","VHF","Lotek","LMRT4","","41307.0","2013.0","2.0","10.0","524253.0","6569038.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","255.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","BCOGRIS","Caribou","Boreal","Calendar","","18-12270H","SCEK120","F","A","N","ORANGE","None","17649.0","150.569","N","N","VHF","Lotek","LMRT4","","41331.0","2013.0","2.0","10.0","609963.0","6637304.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","259.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","BCOGRIS","Caribou","Boreal","Snake-Sahtaneh","","18-12376H","SCEK229","F","NR","Y","RED w/ red button","None","20640.0","150.585","N","N","GPS","Vectronics","GSM","","42424.0","2016.0","2.0","10.0","607113.0","6569185.0","","Potential Mortality","Deployed","Potential Mortality","Y","","","","","","","43333.708449074074","","","","","","","","","","","","","","","","","","","","","","","","10.0","55.0","55.0","54.0","45.0","47.0","52.0","51.0","55.0","56.0","56.0","55.0","47.0","55.0","54.0","56.0","54.0","50.0","45.0","48.0","55.0","54.0","52.0","53.0","48.0","52.0","61.0","76.0","67.0","27.0","7.0","","","","","","","","","","","","","","","","","","","Unsure if mortality - spatial review, last data 21/08/2018. Email alert Apr 25, and mortality file downloaded Aug 16, 2018.",".  ","","263.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Wounded notification Nov 1st 2018","","Caribou","Northern Mountain","Muskwa","","16-8090","16-8090","F","A","Y","YELLOW 0-1015","None","41260.0","150.6","N","N","GPS","Lotek","LifeCycle","","42739.0","2017.0","1.0","","","","","Unknown","Deployed","Offline","Y","","","","","","","43454.458958333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0","50.0","55.0","30.0","37.0","25.0","16.0","25.0","37.0","54.0","21.0","29.0","29.0","32.0","57.0","44.0","45.0","45.0","46.0","44.0","47.0","33.0","20.0","4.0","","","","","","","","","","","","","","","",".  ","","266.0"
"Peace","Agnes Pelletier","Agnes Pelletier","collar was cancelled","BCOGRIS","Caribou","Boreal","Chinchaga","","18-12373H","SCEK226","F","A","Y","GREEN w/ green button","None","20642.0","150.62","N","N","GPS","Vectronics","GSM","","42419.0","2016.0","2.0","10.0","665137.0","6315591.0","","Alive","Deployed","Active","","","","","","","","43651.6671875","","","","","","","","","","","","","","","","","","","","","","","","19.0","56.0","56.0","56.0","51.0","50.0","54.0","52.0","57.0","55.0","56.0","56.0","48.0","55.0","54.0","52.0","52.0","48.0","51.0","49.0","51.0","55.0","55.0","52.0","50.0","52.0","46.0","65.0","50.0","41.0","42.0","50.0","52.0","52.0","51.0","52.0","44.0","59.0","53.0","49.0","31.0","6.0","","","","","","","","Appears active - spatial review May 3, 2019. Email alert May 15, 2018, 31-Mar-19, and mortality file 31-Mar-19.",".  This animal is still active. ","","270.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Northern Mountain","Pink Mountain","","16-8166","16-8166","F","A","NR","0-1026","None","","150.659","N","N","VHF","Lotek","Globalstar LIFECYCLE PRO 330","Globalstar","42437.0","2016.0","3.0","10.0","515268.0","6329601.0","","Alive","Deployed","Unknown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  with 3 cows, large animal","","275.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Some hair breakage","BCOGRIS","Caribou","Boreal","Maxhamish","","18-12223H","SCEK076","F","A","Y","RED","None","17699.0","151.409","N","N","VHF","Lotek","LMRT4","","41309.0","2013.0","2.0","10.0","462607.0","6585880.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","284.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Heard very near capture location on 2019-03-28","","Caribou","Southern Mountain-north group","Graham","","18-14003","None","F","A","N","None","0-1464","19368.0","149.94000244140625","N","N","VHF","Lotek","LMRT-4 VHF","","43550.0","2019.0","3.0","10.0","479916.0","6290503.0","","Unknown","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  ","","289.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Quintette","","18-13087H","car191","F","NR","NR","None","None","37464.0","150.03","N","N","GPS","Lotek","LifeCycle","","42096.0","2015.0","4.0","","","","","Unknown","Deployed","Offline","Y","","","","","","","43292.000694444","","","","","","","","","","","","","","27.0","27.0","30.0","26.0","20.0","13.0","13.0","18.0","27.0","28.0","29.0","31.0","21.0","12.0","26.0","28.0","19.0","18.0","20.0","18.0","28.0","28.0","27.0","31.0","32.0","19.0","24.0","27.0","20.0","18.0","15.0","24.0","31.0","21.0","23.0","25.0","25.0","24.0","27.0","9.0","","","","","","","","","","","","","","","","","","","","",".  Last heard transmitting 10-Jul-2018","","290.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Quintette","","18-13086H","car190","F","NR","NR","None","None","37466.0","150.05","N","N","GPS","Lotek","LifeCycle","","42096.0","2015.0","4.0","","","","","Unknown","Deployed","Offline","Y","","","","","","","43272.835081019","","","","","","","","","","","","","","30.0","32.0","18.0","11.0","5.0","16.0","17.0","29.0","29.0","31.0","30.0","32.0","32.0","22.0","15.0","12.0","13.0","17.0","30.0","27.0","22.0","22.0","29.0","30.0","32.0","32.0","28.0","10.0","13.0","10.0","13.0","19.0","29.0","19.0","28.0","31.0","30.0","17.0","10.0","","","","","","","","","","","","","","","","","","","","","",".  Last heard transmitting 21-Jun-2018","","293.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Grp included SCEK124 (151.769); right antler broke off during capture","BCOGRIS","Caribou","Boreal","Calendar","","18-12273H","SCEK123","F","A","N","None","None","17629.0","150.059","N","N","VHF","Lotek","LMRT4","","41331.0","2013.0","2.0","10.0","642680.0","6627661.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","295.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Grp as above; heavy hair breakage and rubbing, no ticks observed","BCOGRIS","Caribou","Boreal","Calendar","","18-12272H","SCEK122","F","SA","N","None","None","17630.0","150.069","N","N","VHF","Lotek","LMRT4","","41331.0","2013.0","2.0","10.0","641258.0","6640415.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","300.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Kennedy Siding","","18-13052H","car156","F","NR","NR","None","ORANGE w/ green button","37468.0","150.07","N","N","GPS","Lotek","Lifecycle","","42079.0","2015.0","3.0","","","","","Unknown","Deployed","Offline","Y","","","","","","","43275.708668982","","","","","","","","","","","","","15.0","31.0","28.0","26.0","20.0","17.0","17.0","24.0","20.0","29.0","29.0","25.0","20.0","16.0","15.0","22.0","19.0","13.0","3.0","26.0","31.0","31.0","29.0","28.0","29.0","29.0","24.0","22.0","22.0","15.0","18.0","27.0","29.0","29.0","30.0","28.0","23.0","21.0","26.0","16.0","","","","","","","","","","","","","","","","","","","","","",".  Last heard transmitting 24-Jun-2018; Doug saw at Kennedy Siding - Fall 2018","","301.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","BCOGRIS","Caribou","Boreal","Calendar","","18-12256H","SCEK107","F","SA","N","None","PINK","17631.0","150.09","N","N","VHF","Lotek","LMRT4","","41329.0","2013.0","2.0","10.0","653994.0","6636896.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","303.0"
"Peace","Agnes Pelletier","Agnes Pelletier","I have 18-14774H; Not heard in July 2019","","Caribou","Northern Mountain","Pink Mountain","","99-0017","PML-03","F","SA","N","RED w/ orange button","None","41255.0","150.1","N","N","GPS","Lotek","LifeCycle","","42456.0","2016.0","3.0","","","","","Mortality","Deployed","Mortality","Y","","","","","","","43400.292210648","","","","","","","","","","","","","","","","","","","","","","","","","2.0","46.0","44.0","20.0","35.0","47.0","29.0","26.0","29.0","31.0","20.0","22.0","24.0","11.0","7.0","28.0","43.0","39.0","44.0","41.0","40.0","20.0","24.0","40.0","26.0","42.0","41.0","51.0","40.0","46.0","35.0","27.0","","","","","","","","","","","","","","","","","","Deactivated by AP in Aug 2019. Had calf earlier in the year; lost it","","305.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Offline Feb 20 2019; last loc Feb 2 2019; battery voltage dropping","","Caribou","Southern Mountain-central group","Quintette","","18-13089H","car194","F","A","Y","None","RED w/ yellow button","37472.0","150.11","N","N","GPS","Lotek","LifeCycle","","42430.0","2016.0","3.0","","","","","Unknown","Deployed","Malfunction","Y","","","","","","","43498.042280093","","","","","","","","","","","","","","","","","","","","","","","","","31.0","29.0","26.0","23.0","23.0","13.0","9.0","24.0","21.0","25.0","22.0","29.0","31.0","31.0","26.0","17.0","26.0","17.0","18.0","9.0","22.0","31.0","33.0","22.0","26.0","26.0","29.0","19.0","13.0","14.0","11.0","19.0","23.0","32.0","30.0","2.0","","","","","","","","","","","","","","battery voltages dropping. Agnes deactivated collar 2019Jun05.  Is it still deployed?.  Last heard 1-Nov-2018","","306.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Quintette","","18-13071H","car175","F","NR","Y","None","None","37473.0","150.12","N","N","GPS","Lotek","LifeCycle","","41991.0","2014.0","12.0","","","","","Alive","Deployed","Offline","Y","","","","","","","43144.417222222","","","","","","","","","","14.0","30.0","29.0","31.0","31.0","30.0","17.0","20.0","15.0","29.0","26.0","25.0","31.0","22.0","18.0","15.0","12.0","11.0","11.0","16.0","20.0","22.0","23.0","19.0","22.0","23.0","28.0","29.0","25.0","21.0","21.0","20.0","19.0","23.0","19.0","21.0","26.0","24.0","3.0","","","","","","","","","","","","","","","","","","","","","","","","","",".  Last heard transmitting 11-Mar-2018","","310.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Replaced Iridium 149.092; grp included SCEK066 (151.470) and BC1015 (148.109); pellets very loose","BCOGRIS","Caribou","Boreal","Snake-Sahtaneh","","18-12295H","SCEK145","F","MA","N","BLUE","None","17634.0","150.129","N","N","VHF","Lotek","LMRT4","","41334.0","2013.0","3.0","10.0","530002.0","6507013.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","312.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","BCOGRIS","Caribou","Boreal","Snake-Sahtaneh","","18-12281H","SCEK131","F","A","N","RED","None","17639.0","150.24","N","N","VHF","Lotek","LMRT4","","41332.0","2013.0","2.0","10.0","554410.0","6581244.0","","Alive","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Still active Apr 30, 2018","","314.0"
"Peace","Agnes Pelletier","Agnes Pelletier","No reason to stop transmitting","","Caribou","Southern Mountain-central group","Quintette","","18-13091H","car196","F","A","N","RED w/ black button","","37485.0","150.24","N","N","GPS","Lotek","LifeCycle","","42430.0","2016.0","3.0","","","","","Alive","Deployed","Malfunction","Y","","","","","","","43546.917002315","","","","","","","","","","","","","","","","","","","","","","","","","31.0","32.0","29.0","23.0","23.0","17.0","11.0","29.0","27.0","32.0","32.0","24.0","26.0","32.0","30.0","23.0","22.0","18.0","18.0","26.0","30.0","32.0","29.0","26.0","30.0","31.0","30.0","17.0","12.0","9.0","28.0","31.0","30.0","30.0","20.0","","4.0","","","","","","","","","","","","","no locations for Feb and a few for March.  No obvious reason for it to stop sending .  Agnes deactivated collar 2019Jun19.  Is it still deployed?.  Last heard 1-Nov-2018","","315.0"
"Peace","Agnes Pelletier","Agnes Pelletier","All 2019 Muskwa captures are missing; missing 41242 from 2016 (18-14766H); 41256 missing from 2017 (17-9736)","","Caribou","Northern Mountain","Muskwa","","17-9738","MW-08","F","A","Y","None","ORANGE w/ blue button","41257.0","150.3","N","N","GPS","Lotek","LifeCycle","","42743.0","2017.0","1.0","","","","","Mortality","Deployed","Mortality","Y","42852.0","","","10.0","422758.0","6448664.0","42850.500335648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0","40.0","51.0","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Body condition - smallish","","316.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Quintette","","15-7322","car205","F","NR","N","None","BLUE w/ blue button","42621.0","150.3","N","N","GPS","Lotek","LifeCycle","","42808.0","2017.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43795.125972222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0","24.0","29.0","17.0","10.0","14.0","15.0","27.0","27.0","31.0","28.0","28.0","32.0","29.0","22.0","6.0","4.0","14.0","12.0","17.0","21.0","21.0","30.0","21.0","29.0","29.0","24.0","8.0","11.0","11.0","5.0","13.0","12.0","","","","",".  Last heard 26-Oct-2018","","317.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Kennedy Siding","","15-7319","car202","F","NR","Y","None","GREEN w/ orange button","42622.0","150.31","N","N","GPS","Lotek","Lifecycle","","42808.0","2017.0","3.0","","","","","Unknown","Deployed","Offline","Y","","","","","","","43444.375601852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0","25.0","19.0","6.0","18.0","16.0","15.0","14.0","12.0","28.0","26.0","26.0","28.0","27.0","14.0","14.0","20.0","13.0","12.0","10.0","5.0","4.0","","","","","","","","","","","","","","","",".  Last heard 1-Nov-2018","","319.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Quintette","","15-7323","car206","F","NR","NR","None","PINK w/ yellow button","42623.0","150.32","N","N","GPS","Lotek","LifeCycle","","42808.0","2017.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43795.125671296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0","31.0","20.0","25.0","18.0","16.0","14.0","28.0","21.0","32.0","32.0","27.0","27.0","22.0","24.0","17.0","17.0","13.0","23.0","27.0","27.0","24.0","30.0","25.0","24.0","29.0","15.0","9.0","22.0","10.0","14.0","18.0","20.0","","","","",".  Last heard 1-Nov-2018","","320.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Quintette","","15-7325","car208","F","NR","N","None","YELLOW w/ red button","42624.0","150.33","N","N","GPS","Lotek","LifeCycle","","42808.0","2017.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43810.458888889","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","29.0","30.0","31.0","30.0","15.0","12.0","24.0","23.0","26.0","30.0","24.0","32.0","29.0","33.0","28.0","30.0","28.0","31.0","25.0","26.0","29.0","24.0","24.0","29.0","31.0","32.0","31.0","32.0","30.0","25.0","21.0","12.0","5.0","","","",".  Last heard 1-Nov-2018","","321.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-central group","Kennedy Siding","","15-7320","car203","F","NR","Y","None","ORANGE w/ orange button","42625.0","150.34","N","N","GPS","Lotek","Lifecycle","","42808.0","2017.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43769.250335648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","27.0","15.0","6.0","18.0","14.0","13.0","21.0","15.0","32.0","32.0","22.0","25.0","26.0","9.0","19.0","15.0","16.0","23.0","21.0","29.0","24.0","21.0","9.0","21.0","24.0","9.0","18.0","18.0","13.0","6.0","17.0","","","","","",".  Last heard 1-Nov-2018","","322.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Mortality signal not received until in storage FSJ; FLNRO","","Caribou","Southern Mountain-central group","Quintette","","17-10513","car214","F","NR","NR","None","None","42626.0","150.35","N","N","GPS","Lotek","Lifecycle","","43151.0","2018.0","2.0","10.0","593458.0","6116834.0","","Mortality","Retrieved","Mortality","Y","43212.0","","","","","","43211.500543982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","30.0","20.0","","","","","","","","","","","","","","","","","","","","","","","Confirmed mortality 10-Apr-19. Email alert 23-Sep-18, mortality file Sept 26, 2018.",".  ","Collar picked up by Dale Seip on Apr 9, 2019 and brought to Ft St John","324.0"
